CustomerID,Customer_Type,Country,CustomerTier,ProductTier,Customer_govt_id,Customer_Phone,ZipCode,SSN_Individual,LoanAmount,InterestEarned,QSDate,TransactionDate,ClosingDate
CRN-1000,Individual,USA,Silver,ProdTier13,ABC1428,312-435-1428,60045,IL6983,1026.9,101.9,1/1/2022,1/19/2022,1/21/2022
CRN-1000,Individual,Canada,Platinum,ProdTier20,ABC1429,312-435-1429,80026,IL6984,511.5,51.3,1/1/2022,2/15/2022,2/19/2022
CRN-1000,Individual,USA,Gold,ProdTier30,ABC1430,312-435-1430,,IL6985,1013.5,101.7,1/1/2022,4/8/2022,4/10/2022
CRN-1000,Individual,Canada,Silver,ProdTier26,,312-435-1431,80015,IL6986,510.4,50.6,1/1/2022,3/11/2022,3/15/2022
CRN-1000,Individual,USA,Platinum,ProdTier15,,312-435-1432,60041,IL6987,1014.6,101.6,1/1/2022,1/30/2022,1/31/2022
CRN-1000,Individual,Canada,Gold,ProdTier18,ABC1433,312-435-1433,80018,IL6988,513.3,52.1,1/1/2022,1/9/2022,1/11/2022
CRN-1000,Individual,USA,Silver,ProdTier28,ABC1434,,60025,IL6989,1014.6,101.4,1/1/2022,1/10/2022,1/11/2022
CRN-1000,Individual,Canada,Platinum,ProdTier3,ABC1435,,80016,IL6990,514.3,51.4,1/1/2022,3/2/2022,3/4/2022
CRN-1000,Individual,USA,Gold,CreditCard,ABC1436,312-435-1436,60033,IL6991,1017.1,101.8,1/1/2022,4/11/2022,4/14/2022
CRN-1000,Individual,Canada,Silver,ProdTier10,ABC1437,312-435-1437,80010,IL6992,503.8,51.3,1/1/2022,4/27/2022,4/28/2022
CRN-1000,Individual,USA,Platinum,ProdTier16,ABC1438,312-435-1438,60009,IL6993,1027.8,102.4,1/1/2022,1/24/2022,1/27/2022
CRN-1000,Individual,Canada,Gold,ProdTier17,ABC1439,312-435-1439,80037,IL6994,501.8,50.6,1/1/2022,3/21/2022,3/25/2022
CRN-1000,Individual,USA,Silver,ProdTier18,ABC1440,312-435-1440,60006,IL6995,1007.7,101.4,1/1/2022,4/25/2022,4/29/2022
CRN-1000,Individual,Canada,Platinum,CreditCard,ABC1441,312-435-1441,,IL6996,505.6,50.2,1/1/2022,5/1/2022,5/2/2022
CRN-1000,Individual,USA,Gold,ProdTier6,ABC1442,312-435-1442,,IL6997,1009.6,100.9,1/1/2022,1/9/2022,1/11/2022
CRN-1000,Individual,Canada,Silver,ProdTier16,ABC1443,312-435-1443,80038,IL6998,508.3,51,1/1/2022,1/16/2022,1/21/2022
CRN-1000,Individual,USA,Platinum,ProdTier28,ABC1444,312-435-1444,60004,IL6999,1017.6,101.7,1/1/2022,1/8/2022,1/13/2022
CRN-1000,Individual,Canada,Gold,ProdTier30,ABC1445,312-435-1445,80001,IL7000,519.4,51.2,1/1/2022,4/26/2022,5/1/2022
CRN-1000,Individual,USA,Silver,ProdTier2,ABC1446,312-435-1446,60001,IL7001,1006.8,100.6,1/1/2022,1/23/2022,1/24/2022
CRN-1000,Individual,Canada,Platinum,ProdTier15,ABC1447,312-435-1447,80017,IL7002,505.6,51.2,1/1/2022,2/1/2022,2/6/2022
CRN-1000,Individual,USA,Gold,ProdTier3,ABC1448,312-435-1448,60046,IL7003,1002.7,100.7,1/1/2022,3/23/2022,3/27/2022
CRN-1000,Individual,Canada,Silver,ProdTier3,ABC1449,312-435-1449,80033,IL7004,510.2,51.9,1/1/2022,4/13/2022,4/18/2022
CRN-1000,Individual,USA,Platinum,ProdTier1,ABC1450,312-435-1450,60049,IL7005,1013,101.3,1/1/2022,2/16/2022,2/18/2022
CRN-1000,Individual,Canada,Gold,ProdTier30,ABC1451,312-435-1451,80002,IL7006,513.1,51.2,1/1/2022,3/9/2022,3/11/2022
CRN-1000,Individual,USA,Silver,ProdTier29,ABC1452,312-435-1452,60032,IL7007,1006.8,100.6,1/1/2022,1/13/2022,1/16/2022
CRN-1000,Individual,Canada,Platinum,ProdTier3,ABC1453,312-435-1453,80039,IL7008,513.6,52.1,1/1/2022,2/8/2022,2/13/2022
CRN-1000,Individual,USA,Gold,ProdTier15,ABC1454,312-435-1454,60048,IL7009,1004.1,100.5,1/1/2022,1/25/2022,1/27/2022
CRN-1000,Individual,Canada,Silver,ProdTier7,ABC1455,312-435-1455,80005,IL7010,513.1,51.5,1/1/2022,3/26/2022,3/27/2022
CRN-1000,Individual,USA,Platinum,ProdTier10,ABC1456,312-435-1456,60040,IL7011,1006.7,100.5,1/1/2022,4/23/2022,4/24/2022
CRN-1000,Individual,Canada,Gold,ProdTier7,ABC1457,312-435-1457,80045,IL7012,507.8,50.5,1/1/2022,3/25/2022,3/29/2022
CRN-1000,Individual,USA,Silver,ProdTier26,ABC1458,312-435-1458,60035,IL7013,1019.5,101.3,1/1/2022,4/9/2022,4/11/2022
CRN-1000,Individual,Canada,Platinum,ProdTier3,ABC1459,312-435-1459,80021,IL7014,515.7,51.7,1/1/2022,2/10/2022,2/14/2022
CRN-1000,Individual,USA,Gold,ProdTier13,ABC1460,312-435-1460,60045,IL7015,1018.9,102.6,1/1/2022,2/17/2022,2/19/2022
CRN-1000,Individual,Canada,Silver,HomeLoan,ABC1461,312-435-1461,80038,IL7016,506.7,50.8,1/1/2022,4/2/2022,4/4/2022
CRN-1000,Individual,USA,Platinum,ProdTier7,ABC1462,312-435-1462,60041,IL7017,1016.8,102.2,1/1/2022,1/14/2022,1/18/2022
CRN-1000,Individual,Canada,Gold,ProdTier28,ABC1463,312-435-1463,80040,IL7018,516,51.4,1/1/2022,1/28/2022,1/30/2022
CRN-1000,Individual,USA,Silver,ProdTier24,ABC1464,312-435-1464,60022,IL7019,1016.1,100.7,1/1/2022,3/14/2022,3/18/2022
CRN-1000,Individual,Canada,Platinum,CreditCard,ABC1465,312-435-1465,80041,IL7020,521.8,52.3,1/1/2022,2/8/2022,2/10/2022
CRN-1000,Individual,USA,Gold,ProdTier26,ABC1466,312-435-1466,60030,IL7021,1009.2,100.5,1/1/2022,3/5/2022,3/6/2022
CRN-1000,Individual,Canada,Silver,ProdTier3,ABC1467,312-435-1467,80009,IL7022,512.6,51.9,1/1/2022,2/8/2022,2/9/2022
CRN-1000,Individual,USA,Platinum,BondLoan,ABC1468,312-435-1468,60034,IL7023,1020.6,102.5,1/1/2022,4/4/2022,4/7/2022
CRN-1000,Individual,Canada,Gold,ProdTier27,ABC1469,312-435-1469,80032,IL7024,517.1,51.8,1/1/2022,1/13/2022,1/18/2022
CRN-1000,Individual,USA,Silver,IRALoan,ABC1470,312-435-1470,60044,IL7025,1024.7,102.4,1/1/2022,2/23/2022,2/28/2022
CRN-1000,Individual,Canada,Platinum,ProdTier6,ABC1471,312-435-1471,80033,IL7026,507.9,50.8,1/1/2022,4/28/2022,5/2/2022
CRN-1000,Individual,USA,Gold,BikeLoan,ABC1472,312-435-1472,60031,IL7027,1019.4,101.9,1/1/2022,1/23/2022,1/28/2022
CRN-1000,Individual,Canada,Silver,ProdTier7,ABC1473,312-435-1473,80020,IL7028,519,51.7,1/1/2022,4/18/2022,4/20/2022
CRN-1000,Individual,USA,Platinum,BondLoan,ABC1474,312-435-1474,60044,IL7029,1017.6,102.1,1/1/2022,1/7/2022,1/9/2022
CRN-1000,Individual,Canada,Gold,ProdTier15,ABC1475,312-435-1475,80034,IL7030,514,51.1,1/1/2022,4/14/2022,4/16/2022
CRN-1000,Individual,USA,Silver,ProdTier16,ABC1476,312-435-1476,60036,IL7031,1006,100.8,1/1/2022,1/20/2022,1/25/2022
CRN-1000,Individual,Canada,Platinum,ProdTier25,ABC1477,312-435-1477,80008,IL7032,512.5,51.9,1/1/2022,1/10/2022,1/12/2022
CRN-1000,Individual,USA,Gold,ProdTier18,ABC1478,312-435-1478,60018,IL7033,1008.1,100.3,1/1/2022,3/9/2022,3/14/2022
CRN-1000,Individual,Canada,Silver,IRALoan,ABC1479,312-435-1479,80030,IL7034,510.1,50.8,1/1/2022,2/15/2022,2/19/2022
CRN-1000,Individual,USA,Platinum,ProdTier5,ABC1480,312-435-1480,60012,IL7035,1007.6,101.4,1/1/2022,3/24/2022,3/27/2022
CRN-1000,Individual,Canada,Gold,ProdTier2,ABC1481,312-435-1481,80029,IL7036,504.6,50.9,1/1/2022,2/11/2022,2/14/2022
CRN-1000,Individual,USA,Silver,ProdTier4,ABC1482,312-435-1482,60022,IL7037,1008.6,100.7,1/1/2022,2/23/2022,2/28/2022
CRN-1000,Individual,Canada,Platinum,ProdTier1,ABC1483,312-435-1483,80004,IL7038,515.2,51.7,1/1/2022,2/19/2022,2/21/2022
CRN-1000,Individual,USA,Gold,ProdTier5,ABC1484,312-435-1484,60033,IL7039,1011.5,100.8,1/1/2022,1/3/2022,1/5/2022
CRN-1000,Individual,Canada,Silver,BoatLoan,ABC1485,312-435-1485,80038,IL7040,505.8,50.6,1/1/2022,2/25/2022,2/27/2022
CRN-1000,Individual,USA,Platinum,ProdTier18,ABC1486,312-435-1486,60014,IL7041,1022.9,102.3,1/1/2022,1/8/2022,1/9/2022
CRN-1000,Individual,Canada,Gold,ProdTier20,ABC1487,312-435-1487,80009,IL7042,517.1,51.7,1/1/2022,4/5/2022,4/9/2022
CRN-1000,Individual,USA,Silver,ProdTier26,ABC1488,312-435-1488,60042,IL7043,1003,100.4,1/1/2022,3/30/2022,4/1/2022
CRN-1000,Individual,Canada,Platinum,ProdTier18,ABC1489,312-435-1489,80007,IL7044,515.6,51.6,1/1/2022,2/12/2022,2/16/2022
CRN-1000,Individual,USA,Gold,ProdTier30,ABC1490,312-435-1490,60027,IL7045,1020.4,101.9,1/1/2022,4/18/2022,4/19/2022
CRN-1000,Individual,Canada,Silver,ProdTier1,ABC1491,312-435-1491,80024,IL7046,503.8,50.9,1/1/2022,1/18/2022,1/23/2022
CRN-1000,Individual,USA,Platinum,IRALoan,ABC1492,312-435-1492,60045,IL7047,1018.7,101.3,1/1/2022,3/30/2022,4/1/2022
CRN-1000,Individual,Canada,Gold,ProdTier16,ABC1493,312-435-1493,80027,IL7048,518.8,51.8,1/1/2022,2/14/2022,2/17/2022
CRN-1000,Individual,USA,Silver,ProdTier2,ABC1494,312-435-1494,60020,IL7049,1018,102,1/1/2022,1/21/2022,1/23/2022
CRN-1000,Individual,Canada,Platinum,ProdTier10,ABC1495,312-435-1495,80008,IL7050,516.1,51.5,1/1/2022,3/23/2022,3/26/2022
CRN-1000,Individual,USA,Gold,ProdTier5,ABC1496,312-435-1496,60002,IL7051,1004.4,100.3,1/1/2022,2/14/2022,2/19/2022
CRN-1000,Individual,Canada,Silver,ProdTier6,ABC1497,312-435-1497,80018,IL7052,522.3,52.3,1/1/2022,1/16/2022,1/18/2022
CRN-1000,Individual,USA,Platinum,ProdTier7,ABC1498,312-435-1498,60026,IL7053,1009.2,100.4,1/1/2022,4/13/2022,4/17/2022
CRN-1000,Individual,Canada,Gold,ProdTier9,ABC1499,312-435-1499,80032,IL7054,506,51,1/1/2022,1/2/2022,1/6/2022
CRN-1000,Individual,USA,Silver,StockLoan,ABC1500,312-435-1500,60013,IL7055,1009.5,100.9,1/1/2022,3/9/2022,3/14/2022
CRN-1000,Individual,Canada,Platinum,HomeLoan,ABC1501,312-435-1501,80026,IL7056,513.6,50.6,1/1/2022,3/28/2022,4/1/2022
CRN-1000,Individual,USA,Gold,ProdTier26,ABC1502,312-435-1502,60034,IL7057,1011.8,101.6,1/1/2022,2/20/2022,2/24/2022
CRN-1000,Individual,Canada,Silver,ProdTier10,ABC1503,312-435-1503,80007,IL7058,514,51.6,1/1/2022,2/24/2022,2/26/2022
CRN-1000,Individual,USA,Platinum,ProdTier13,ABC1504,312-435-1504,60033,IL7059,1023.7,102.6,1/1/2022,2/28/2022,3/3/2022
CRN-1000,Individual,Canada,Gold,BondLoan,ABC1505,312-435-1505,80019,IL7060,510.2,51,1/1/2022,2/5/2022,2/10/2022
CRN-1000,Individual,USA,Silver,ProdTier8,ABC1506,312-435-1506,60046,IL7061,1024.7,101.5,1/1/2022,3/16/2022,3/17/2022
CRN-1000,Individual,Canada,Platinum,HomeLoan,ABC1507,312-435-1507,80004,IL7062,520.3,51.8,1/1/2022,4/1/2022,4/2/2022
CRN-1000,Individual,USA,Gold,ProdTier26,ABC1508,312-435-1508,60037,IL7063,1018,102.4,1/1/2022,3/22/2022,3/24/2022
CRN-1000,Individual,Canada,Silver,HomeLoan,ABC1509,312-435-1509,80023,IL7064,504.9,50.3,1/1/2022,3/5/2022,3/8/2022
CRN-1000,Individual,USA,Platinum,ProdTier9,ABC1510,312-435-1510,60032,IL7065,1021.1,101.7,1/1/2022,3/5/2022,3/10/2022
CRN-1000,Individual,Canada,Gold,ProdTier2,ABC1511,312-435-1511,80044,IL7066,512.3,51.3,1/1/2022,3/21/2022,3/23/2022
CRN-1000,Individual,USA,Silver,ProdTier10,ABC1512,312-435-1512,60050,IL7067,1011.8,100.9,1/1/2022,3/2/2022,3/3/2022
CRN-1000,Individual,Canada,Platinum,StockLoan,ABC1513,312-435-1513,80042,IL7068,514.4,51.8,1/1/2022,1/24/2022,1/25/2022
CRN-1000,Individual,USA,Gold,BoatLoan,ABC1514,312-435-1514,60018,IL7069,1005.1,100.8,1/1/2022,2/4/2022,2/5/2022
CRN-1000,Individual,Canada,Silver,ProdTier2,ABC1515,312-435-1515,80028,IL7070,507,51.5,1/1/2022,4/24/2022,4/27/2022
CRN-1000,Individual,USA,Platinum,ProdTier28,ABC1516,312-435-1516,60005,IL7071,1018.3,102.1,1/1/2022,4/20/2022,4/24/2022
CRN-1000,Individual,Canada,Gold,ProdTier13,ABC1517,312-435-1517,80006,IL7072,510.7,51.3,1/1/2022,4/4/2022,4/8/2022
CRN-1000,Individual,USA,Silver,ProdTier18,ABC1518,312-435-1518,60021,IL7073,1013.1,100.8,1/1/2022,4/5/2022,4/10/2022
CRN-1000,Individual,Canada,Platinum,BikeLoan,ABC1519,312-435-1519,80026,IL7074,510.3,51.3,1/1/2022,4/30/2022,5/2/2022
CRN-1000,Individual,USA,Gold,ProdTier29,ABC1520,312-435-1520,60017,IL7075,1027,102.4,1/1/2022,3/24/2022,3/26/2022
CRN-1000,Individual,Canada,Silver,ProdTier29,ABC1521,312-435-1521,80043,IL7076,511.6,51.3,1/1/2022,3/21/2022,3/23/2022
CRN-1000,Individual,USA,Platinum,ProdTier1,ABC1522,312-435-1522,60049,IL7077,1021.4,102,1/1/2022,2/8/2022,2/10/2022
CRN-1000,Individual,Canada,Gold,BoatLoan,ABC1523,312-435-1523,80001,IL7078,520.3,51.7,1/1/2022,2/22/2022,2/25/2022
CRN-1000,Individual,USA,Silver,ProdTier18,ABC1524,312-435-1524,60044,IL7079,1013.5,101.4,1/1/2022,1/19/2022,1/20/2022
CRN-1000,Individual,Canada,Platinum,ProdTier25,ABC1525,312-435-1525,80026,IL7080,513.7,51.3,1/1/2022,4/24/2022,4/26/2022
CRN-1000,Individual,USA,Gold,ProdTier4,ABC1526,312-435-1526,60037,IL7081,1027.7,102.3,1/1/2022,4/18/2022,4/23/2022
CRN-1000,Individual,Canada,Silver,HomeLoan,ABC1527,312-435-1527,80033,IL7082,514.3,51,1/1/2022,3/2/2022,3/6/2022
CRN-1000,Individual,USA,Platinum,ProdTier27,ABC1528,312-435-1528,60030,IL7083,1014.5,101.2,1/1/2022,2/9/2022,2/11/2022
CRN-1000,Individual,Canada,Gold,ProdTier9,ABC1529,312-435-1529,80029,IL7084,510,51.4,1/1/2022,1/25/2022,1/28/2022
CRN-1000,Individual,USA,Silver,ProdTier4,ABC1530,312-435-1530,60048,IL7085,1015,101.4,1/1/2022,2/22/2022,2/24/2022
CRN-1000,Individual,Canada,Platinum,ProdTier27,ABC1531,312-435-1531,80026,IL7086,501.2,50.5,1/1/2022,3/24/2022,3/29/2022
CRN-1000,Individual,USA,Gold,ProdTier25,ABC1532,312-435-1532,60041,IL7087,1024.6,102.5,1/1/2022,4/1/2022,4/3/2022
CRN-1000,Individual,Canada,Silver,IRALoan,ABC1533,312-435-1533,80005,IL7088,506.2,50.9,1/1/2022,1/11/2022,1/15/2022
CRN-1000,Individual,USA,Platinum,ProdTier18,ABC1534,312-435-1534,60011,IL7089,1022.7,101.8,1/1/2022,3/10/2022,3/14/2022
CRN-1000,Individual,Canada,Gold,ProdTier24,ABC1535,312-435-1535,80043,IL7090,514.6,51.7,1/1/2022,2/24/2022,2/25/2022
CRN-1000,Individual,USA,Silver,ProdTier17,ABC1536,312-435-1536,60009,IL7091,1029.1,102.4,1/1/2022,2/11/2022,2/16/2022
CRN-1000,Individual,Canada,Platinum,ProdTier2,ABC1537,312-435-1537,80007,IL7092,513.2,51.4,1/1/2022,2/12/2022,2/14/2022
CRN-1000,Individual,USA,Gold,ProdTier10,ABC1538,312-435-1538,60036,IL7093,1014.8,101.6,1/1/2022,4/7/2022,4/8/2022
CRN-1000,Individual,Canada,Silver,ProdTier4,ABC1539,312-435-1539,80026,IL7094,508.9,50.2,1/1/2022,3/18/2022,3/23/2022
CRN-1000,Individual,USA,Platinum,BondLoan,ABC1540,312-435-1540,60046,IL7095,1017.6,101.6,1/1/2022,1/24/2022,1/28/2022
CRN-1000,Individual,Canada,Gold,ProdTier4,ABC1541,312-435-1541,80021,IL7096,516.5,51.9,1/1/2022,3/29/2022,4/3/2022
CRN-1000,Individual,USA,Silver,ProdTier29,ABC1542,312-435-1542,60034,IL7097,1017.2,102,1/1/2022,1/28/2022,1/29/2022
CRN-1000,Individual,Canada,Platinum,ProdTier28,ABC1543,312-435-1543,80037,IL7098,517.4,51.8,1/1/2022,1/3/2022,1/4/2022
CRN-1000,Individual,USA,Gold,ProdTier26,ABC1544,312-435-1544,60014,IL7099,1026.2,102.1,1/1/2022,3/17/2022,3/18/2022
CRN-1000,Individual,Canada,Silver,ProdTier13,ABC1545,312-435-1545,80034,IL7100,519.2,51.4,1/1/2022,2/27/2022,3/1/2022
CRN-1000,Individual,USA,Platinum,ProdTier7,ABC1546,312-435-1546,60036,IL7101,1012.5,100.6,1/1/2022,2/3/2022,2/6/2022
CRN-1000,Individual,Canada,Gold,BoatLoan,ABC1547,312-435-1547,80041,IL7102,523.7,51.9,1/1/2022,3/14/2022,3/18/2022
CRN-1000,Individual,USA,Silver,ProdTier7,ABC1548,312-435-1548,60023,IL7103,1016.8,101.5,1/1/2022,1/2/2022,1/5/2022
CRN-1000,Individual,Canada,Platinum,ProdTier26,ABC1549,312-435-1549,80021,IL7104,515.9,51.4,1/1/2022,3/21/2022,3/23/2022
CRN-1000,Individual,USA,Gold,ProdTier1,ABC1550,312-435-1550,60035,IL7105,1019.5,102.3,1/1/2022,4/24/2022,4/29/2022
CRN-1000,Individual,Canada,Silver,ProdTier9,ABC1551,312-435-1551,80033,IL7106,513.3,50.6,1/1/2022,3/23/2022,3/27/2022
CRN-1000,Individual,USA,Platinum,ProdTier24,ABC1552,312-435-1552,60044,IL7107,1023.5,102.7,1/1/2022,3/7/2022,3/10/2022
CRN-1000,Individual,Canada,Gold,HomeLoan,ABC1553,312-435-1553,80016,IL7108,514.9,50.8,1/1/2022,4/5/2022,4/9/2022
CRN-1000,Individual,USA,Silver,ProdTier7,ABC1554,312-435-1554,60003,IL7109,1013.8,101.3,1/1/2022,3/3/2022,3/7/2022
CRN-1000,Individual,Canada,Platinum,BikeLoan,ABC1555,312-435-1555,80004,IL7110,505,50.8,1/1/2022,2/27/2022,3/1/2022
CRN-1000,Individual,USA,Gold,ProdTier10,ABC1556,312-435-1556,60009,IL7111,1018.1,101.6,1/1/2022,1/6/2022,1/7/2022
CRN-1000,Individual,Canada,Silver,ProdTier28,ABC1557,312-435-1557,80019,IL7112,507.9,51.4,1/1/2022,3/30/2022,4/4/2022
CRN-1000,Individual,USA,Platinum,ProdTier4,ABC1558,312-435-1558,60032,IL7113,1006.3,101.1,1/1/2022,4/23/2022,4/24/2022
CRN-1000,Individual,Canada,Gold,ProdTier15,ABC1559,312-435-1559,80035,IL7114,507.2,51,1/1/2022,3/14/2022,3/17/2022
CRN-1000,Individual,USA,Silver,ProdTier3,ABC1560,312-435-1560,60021,IL7115,1013.8,101.2,1/1/2022,1/22/2022,1/25/2022
CRN-1000,Individual,Canada,Platinum,ProdTier24,ABC1561,312-435-1561,80033,IL7116,510.3,51.2,1/1/2022,4/28/2022,5/2/2022
CRN-1000,Individual,USA,Gold,ProdTier27,ABC1562,312-435-1562,60032,IL7117,1019.3,101.1,1/1/2022,3/31/2022,4/5/2022
CRN-1000,Individual,Canada,Silver,ProdTier7,ABC1563,312-435-1563,80026,IL7118,519.8,51.5,1/1/2022,3/1/2022,3/3/2022
CRN-1000,Individual,USA,Platinum,ProdTier24,ABC1564,312-435-1564,60032,IL7119,1021.7,102.4,1/1/2022,1/2/2022,1/3/2022
CRN-1000,Individual,Canada,Gold,ProdTier4,ABC1565,312-435-1565,80004,IL7120,515.5,51.4,1/1/2022,4/1/2022,4/4/2022
CRN-1000,Individual,USA,Silver,IRALoan,ABC1566,312-435-1566,60048,IL7121,1019.8,101.6,1/1/2022,1/24/2022,1/26/2022
CRN-1000,Individual,Canada,Platinum,HomeLoan,ABC1567,312-435-1567,80014,IL7122,517.4,51.5,1/1/2022,2/24/2022,2/26/2022
CRN-1000,Individual,USA,Gold,ProdTier2,ABC1568,312-435-1568,60019,IL7123,1012.2,101.4,1/1/2022,4/20/2022,4/21/2022
CRN-1000,Individual,Canada,Silver,CreditCard,ABC1569,312-435-1569,80008,IL7124,508.8,50.5,1/1/2022,4/22/2022,4/27/2022
CRN-1000,Individual,USA,Platinum,ProdTier7,ABC1570,312-435-1570,60049,IL7125,1016.3,101.5,1/1/2022,2/27/2022,3/1/2022
CRN-1000,Individual,Canada,Gold,StockLoan,ABC1571,312-435-1571,80032,IL7126,505.6,50.2,1/1/2022,3/29/2022,4/3/2022
CRN-1000,Individual,USA,Silver,ProdTier25,ABC1572,312-435-1572,60044,IL7127,1016.6,101.9,1/1/2022,4/14/2022,4/19/2022
CRN-1000,Individual,Canada,Platinum,ProdTier15,ABC1573,312-435-1573,80013,IL7128,517.1,52.1,1/1/2022,2/23/2022,2/28/2022
CRN-1000,Individual,USA,Gold,BikeLoan,ABC1574,312-435-1574,60012,IL7129,1014.3,101.9,1/1/2022,3/23/2022,3/25/2022
CRN-1000,Individual,Canada,Silver,ProdTier8,ABC1575,312-435-1575,80036,IL7130,516.9,51.3,1/1/2022,1/7/2022,1/12/2022
CRN-1000,Individual,USA,Platinum,ProdTier26,ABC1576,312-435-1576,60012,IL7131,1021.9,101.5,1/1/2022,4/26/2022,4/28/2022
CRN-1000,Individual,Canada,Gold,ProdTier28,ABC1577,312-435-1577,80038,IL7132,514.9,50.9,1/1/2022,4/12/2022,4/13/2022
CRN-1000,Individual,USA,Silver,ProdTier16,ABC1578,312-435-1578,60047,IL7133,1019.5,102.2,1/1/2022,4/11/2022,4/15/2022
CRN-1000,Individual,Canada,Platinum,ProdTier3,ABC1579,312-435-1579,80042,IL7134,512.1,50.6,1/1/2022,1/19/2022,1/22/2022
CRN-1000,Individual,USA,Gold,BikeLoan,ABC1580,312-435-1580,60001,IL7135,1010.7,101.5,1/1/2022,2/26/2022,2/27/2022
CRN-1000,Individual,Canada,Silver,ProdTier4,ABC1581,312-435-1581,80023,IL7136,516.2,50.9,1/1/2022,4/2/2022,4/3/2022
CRN-1000,Individual,USA,Platinum,ProdTier7,ABC1582,312-435-1582,60023,IL7137,1019,101.7,1/1/2022,4/18/2022,4/23/2022
CRN-1000,Individual,Canada,Gold,ProdTier7,ABC1583,312-435-1583,80032,IL7138,516.1,51.6,1/1/2022,1/21/2022,1/23/2022
CRN-1000,Individual,USA,Silver,ProdTier8,ABC1584,312-435-1584,60026,IL7139,1008,100.3,1/1/2022,1/15/2022,1/16/2022
CRN-1000,Individual,Canada,Platinum,CreditCard,ABC1585,312-435-1585,80025,IL7140,508.6,50.5,1/1/2022,4/21/2022,4/22/2022
CRN-1000,Individual,USA,Gold,ProdTier1,ABC1586,312-435-1586,60028,IL7141,1010.2,101.8,1/1/2022,3/14/2022,3/19/2022
CRN-1000,Individual,Canada,Silver,ProdTier17,ABC1587,312-435-1587,80033,IL7142,504.4,50.9,1/1/2022,4/22/2022,4/24/2022
CRN-1000,Individual,USA,Platinum,ProdTier10,ABC1588,312-435-1588,60002,IL7143,1018.2,101.3,1/1/2022,4/14/2022,4/19/2022
CRN-1000,Individual,Canada,Gold,ProdTier17,ABC1589,312-435-1589,80041,IL7144,512,51.5,1/1/2022,3/16/2022,3/19/2022
CRN-1000,Individual,USA,Silver,StockLoan,ABC1590,312-435-1590,60050,IL7145,1020.2,102.2,1/1/2022,3/31/2022,4/3/2022
CRN-1000,Individual,Canada,Platinum,BondLoan,ABC1591,312-435-1591,80040,IL7146,512.4,50.9,1/1/2022,3/31/2022,4/1/2022
CRN-1000,Individual,USA,Gold,ProdTier4,ABC1592,312-435-1592,60038,IL7147,1016.5,101.6,1/1/2022,4/12/2022,4/15/2022
CRN-1000,Individual,Canada,Silver,ProdTier16,ABC1593,312-435-1593,80008,IL7148,511,51.5,1/1/2022,1/5/2022,1/10/2022
CRN-1000,Individual,USA,Platinum,ProdTier16,ABC1594,312-435-1594,60041,IL7149,1014.4,101.6,1/1/2022,4/15/2022,4/19/2022
CRN-1000,Individual,Canada,Gold,ProdTier4,ABC1595,312-435-1595,80029,IL7150,514.8,51,1/1/2022,1/15/2022,1/16/2022
CRN-1000,Individual,USA,Silver,ProdTier3,ABC1596,312-435-1596,60008,IL7151,1010.7,100.9,1/1/2022,1/25/2022,1/28/2022
CRN-1000,Individual,Canada,Platinum,ProdTier10,ABC1597,312-435-1597,80037,IL7152,514.3,51.7,1/1/2022,4/12/2022,4/14/2022
CRN-1000,Individual,USA,Gold,BoatLoan,ABC1598,312-435-1598,60026,IL7153,1012.6,101.1,1/1/2022,2/12/2022,2/15/2022
CRN-1000,Individual,Canada,Silver,StockLoan,ABC1599,312-435-1599,80008,IL7154,512.4,51.1,1/1/2022,1/26/2022,1/28/2022
CRN-1000,Individual,USA,Platinum,ProdTier7,ABC1600,312-435-1600,60014,IL7155,1007.2,100.5,1/1/2022,1/25/2022,1/28/2022
CRN-1000,Individual,Canada,Gold,ProdTier18,ABC1601,312-435-1601,80003,IL7156,518.2,52.1,1/1/2022,3/6/2022,3/11/2022
CRN-1000,Individual,USA,Silver,ProdTier28,ABC1602,312-435-1602,60022,IL7157,1020.8,102.3,1/1/2022,1/7/2022,1/8/2022
CRN-1000,Individual,Canada,Platinum,ProdTier15,ABC1603,312-435-1603,80035,IL7158,512.9,51.9,1/1/2022,4/4/2022,4/6/2022
CRN-1000,Individual,USA,Gold,HomeLoan,ABC1604,312-435-1604,60024,IL7159,1017.2,101.8,1/1/2022,3/13/2022,3/15/2022
CRN-1000,Individual,Canada,Silver,BikeLoan,ABC1605,312-435-1605,80009,IL7160,515.8,51.1,1/1/2022,4/25/2022,4/27/2022
CRN-1000,Individual,USA,Platinum,StockLoan,ABC1606,312-435-1606,60031,IL7161,1016.2,100.9,1/1/2022,1/28/2022,2/1/2022
CRN-1000,Individual,Canada,Gold,BoatLoan,ABC1607,312-435-1607,80033,IL7162,510.4,51.3,1/1/2022,2/11/2022,2/16/2022
CRN-1000,Individual,USA,Silver,BikeLoan,ABC1608,312-435-1608,60041,IL7163,1018.3,101.6,1/1/2022,4/2/2022,4/7/2022
CRN-1000,Individual,Canada,Platinum,HomeLoan,ABC1609,312-435-1609,80036,IL7164,512.8,51.8,1/1/2022,1/25/2022,1/26/2022
CRN-1000,Individual,USA,Gold,ProdTier15,ABC1610,312-435-1610,60021,IL7165,1016.9,101.4,1/1/2022,1/22/2022,1/23/2022
